anchor_name,anchor_code,anchor_hex6,friend_name,friend_hex6,friend_url,relation,slot,box
"Inchyra Blue","289","58686A","","C5BDAC","","carousel","1","3"
"Inchyra Blue","289","58686A","","C3C1BB","","carousel","2","2"
"Inchyra Blue","289","58686A","","9EA09D","","carousel","2","3"
"Cabbage White","269","E6EDEB","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Cabbage White","269","E6EDEB","","96AFAC","","carousel","0","2"
"Cabbage White","269","E6EDEB","","BDCCC2","","carousel","0","3"
"Cabbage White","269","E6EDEB","","E7E6CE","","carousel","1","2"
"Cabbage White","269","E6EDEB","","E4DFDC","","carousel","1","3"
"Cabbage White","269","E6EDEB","","F6F6F2","","carousel","2","2"
"Cabbage White","269","E6EDEB","","D8D6CF","","carousel","2","3"
"Blue Ground","210","A0C5CA","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Blue Ground","210","A0C5CA","","45494C","","carousel","0","2"
"Blue Ground","210","A0C5CA","","5C6576","","carousel","0","3"
"Blue Ground","210","A0C5CA","","ECEBE9","","carousel","1","2"
"Blue Ground","210","A0C5CA","","D8D6CF","","carousel","1","3"
"Blue Ground","210","A0C5CA","","E4E2DC","","carousel","2","2"
"Blue Ground","210","A0C5CA","","C0BCB3","","carousel","2","3"
"Pale Powder","204","D5DAD1","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Pale Powder","204","D5DAD1","","BDCCC2","","carousel","0","2"
"Pale Powder","204","D5DAD1","","ACBEB3","","carousel","0","3"
"Pale Powder","204","D5DAD1","","ECEBE9","","carousel","1","2"
"Pale Powder","204","D5DAD1","","F4F2E7","","carousel","1","3"
"Pale Powder","204","D5DAD1","","ECEBE9","","carousel","2","2"
"Pale Powder","204","D5DAD1","","E6E0D2","","carousel","2","3"
"Parma Gray","27","B0BEC6","Blackened","","https://www.farrow-ball.com/paint/blackened","complementary_white","",""
"Parma Gray","27","B0BEC6","","3F4D57","","carousel","0","2"
"Parma Gray","27","B0BEC6","","45494C","","carousel","0","3"
"Parma Gray","27","B0BEC6","","9EB6C8","","carousel","1","2"
"Parma Gray","27","B0BEC6","","4A5B6B","","carousel","1","3"
"Parma Gray","27","B0BEC6","","D1DADB","","carousel","2","2"
"Parma Gray","27","B0BEC6","","C9CFCD","","carousel","2","3"
"Teresa's Green","236","BDCCC2","School House White","","https://www.farrow-ball.com/paint/school-house-white","complementary_white","",""
"Teresa's Green","236","BDCCC2","","ACBEB3","","carousel","0","2"
"Teresa's Green","236","BDCCC2","","58686A","","carousel","0","3"
"Teresa's Green","236","BDCCC2","","E0E6DD","","carousel","1","2"
"Teresa's Green","236","BDCCC2","","D5DAD1","","carousel","1","3"
"Teresa's Green","236","BDCCC2","","EFE9D8","","carousel","2","2"
"Teresa's Green","236","BDCCC2","","E9E7D8","","carousel","2","3"
"Lulworth Blue","89","9EB6C8","Blackened","","https://www.farrow-ball.com/paint/blackened","complementary_white","",""
"Lulworth Blue","89","9EB6C8","","9B594F","","carousel","0","2"
"Lulworth Blue","89","9EB6C8","","3F4D57","","carousel","0","3"
"Lulworth Blue","89","9EB6C8","","DBCFBB","","carousel","1","2"
"Lulworth Blue","89","9EB6C8","","CFC1AD","","carousel","1","3"
"Lulworth Blue","89","9EB6C8","","F3EFE3","","carousel","2","2"
"Lulworth Blue","89","9EB6C8","","EAE1D3","","carousel","2","3"
"Green Blue","","ACBEB3","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Green Blue","","ACBEB3","","D5DAD1","","carousel","0","2"
"Green Blue","","ACBEB3","","BDCCC2","","carousel","0","3"
"Green Blue","","ACBEB3","","58686A","","carousel","1","2"
"Green Blue","","ACBEB3","","E0E6DD","","carousel","1","3"
"Green Blue","","ACBEB3","","F3EFE3","","carousel","2","2"
"Green Blue","","ACBEB3","","E6E0D2","","carousel","2","3"
"Kittiwake","307","98ACBA","Strong White","","https://www.farrow-ball.com/paint/strong-white","complementary_white","",""
"Kittiwake","307","98ACBA","","CFCBC4","","carousel","0","2"
"Kittiwake","307","98ACBA","","5C6576","","carousel","0","3"
"Kittiwake","307","98ACBA","","E2D0CA","","carousel","1","2"
"Kittiwake","307","98ACBA","","AA8D87","","carousel","1","3"
"Kittiwake","307","98ACBA","","E4E2DC","","carousel","2","2"
"Kittiwake","307","98ACBA","","DBDBDA","","carousel","2","3"
"Dix Blue","","96AFAC","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Dix Blue","","96AFAC","","D5CFC0","","carousel","0","2"
"Dix Blue","","96AFAC","","C5BDAC","","carousel","0","3"
"Dix Blue","","96AFAC","","427F83","","carousel","1","2"
"Dix Blue","","96AFAC","","736660","","carousel","1","3"
"Dix Blue","","96AFAC","","E3DED0","","carousel","2","2"
"Dix Blue","","96AFAC","","F3EFE3","","carousel","2","3"
"Cook's Blue","237","6A8FB2","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Cook's Blue","237","6A8FB2","","B0BEC6","","carousel","0","2"
"Cook's Blue","237","6A8FB2","","C3C1BB","","carousel","0","3"
"Cook's Blue","237","6A8FB2","","83B49D","","carousel","1","2"
"Cook's Blue","237","6A8FB2","","9C4547","","carousel","1","3"
"Cook's Blue","237","6A8FB2","","DBDBDA","","carousel","2","2"
"Cook's Blue","237","6A8FB2","","D1DADB","","carousel","2","3"
"Arsenic","214","83B49D","Wevet","","https://www.farrow-ball.com/paint/wevet","complementary_white","",""
"Arsenic","214","83B49D","","606565","","carousel","0","2"
"Arsenic","214","83B49D","","736660","","carousel","0","3"
"Arsenic","214","83B49D","","427F83","","carousel","1","2"
"Arsenic","214","83B49D","","B7788D","","carousel","1","3"
"Arsenic","214","83B49D","","F6F6F2","","carousel","2","2"
"Arsenic","214","83B49D","","E9E7D8","","carousel","2","3"
"Wine Dark","308","5C6576","Ammonite","","https://www.farrow-ball.com/paint/ammonite","complementary_white","",""
"Wine Dark","308","5C6576","","45494C","","carousel","0","2"
"Wine Dark","308","5C6576","","9EB6C8","","carousel","0","3"
"Wine Dark","308","5C6576","","CFCBC4","","carousel","1","2"
"Wine Dark","308","5C6576","","A09C97","","carousel","1","3"
"Wine Dark","308","5C6576","","D8D6CF","","carousel","2","2"
"Wine Dark","308","5C6576","","ECEBE9","","carousel","2","3"
"Vardo","288","427F83","Ammonite","","https://www.farrow-ball.com/paint/ammonite","complementary_white","",""
"Vardo","288","427F83","","D5DAD1","","carousel","0","2"
"Vardo","288","427F83","","CFCBC4","","carousel","0","3"
"Vardo","288","427F83","","D8D6CF","","carousel","1","2"
"Vardo","288","427F83","","E4E2DC","","carousel","1","3"
"Vardo","288","427F83","","87847F","","carousel","2","2"
"Vardo","288","427F83","","A09C97","","carousel","2","3"
"Stone Blue","","7295A1","Ammonite","","https://www.farrow-ball.com/paint/ammonite","complementary_white","",""
"Stone Blue","","7295A1","","9F404B","","carousel","0","2"
"Stone Blue","","7295A1","","83B49D","","carousel","0","3"
"Stone Blue","","7295A1","","DCD7C8","","carousel","1","2"
"Stone Blue","","7295A1","","C5BDAC","","carousel","1","3"
"Stone Blue","","7295A1","","AA8D87","","carousel","2","2"
"Stone Blue","","7295A1","","53454F","","carousel","2","3"
"Whirlybird","309","ADBDA3","James White","","https://www.farrow-ball.com/paint/james-white","complementary_white","",""
"Whirlybird","309","ADBDA3","","90A589","","carousel","0","2"
"Whirlybird","309","ADBDA3","","889B9B","","carousel","0","3"
"Whirlybird","309","ADBDA3","","F6E4E4","","carousel","1","2"
"Whirlybird","309","ADBDA3","","C9CFCD","","carousel","1","3"
"Whirlybird","309","ADBDA3","","E9E7D8","","carousel","2","2"
"Whirlybird","309","ADBDA3","","F6F6F2","","carousel","2","3"
"Green Ground","206","D7D7B8","White Tie","","https://www.farrow-ball.com/paint/white-tie","complementary_white","",""
"Green Ground","206","D7D7B8","","EAD4C6","","carousel","0","2"
"Green Ground","206","D7D7B8","","C9CFCD","","carousel","0","3"
"Green Ground","206","D7D7B8","","E7E6CE","","carousel","1","2"
"Green Ground","206","D7D7B8","","C1C3A4","","carousel","1","3"
"Green Ground","206","D7D7B8","","ADBDA3","","carousel","2","2"
"Green Ground","206","D7D7B8","","CDB19D","","carousel","2","3"
"Breakfast Room Green","","90A589","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Breakfast Room Green","","90A589","","DBD4BF","","carousel","0","2"
"Breakfast Room Green","","90A589","","ADBDA3","","carousel","0","3"
"Breakfast Room Green","","90A589","","75866C","","carousel","1","2"
"Breakfast Room Green","","90A589","","464D4A","","carousel","1","3"
"Breakfast Room Green","","90A589","","E6E0D2","","carousel","2","2"
"Breakfast Room Green","","90A589","","E3DCC7","","carousel","2","3"
"Cooking Apple Green","","C1C3A4","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Cooking Apple Green","","C1C3A4","","75866C","","carousel","0","2"
"Cooking Apple Green","","C1C3A4","","464D4A","","carousel","0","3"
"Cooking Apple Green","","C1C3A4","","D9C0AE","","carousel","1","2"
"Cooking Apple Green","","C1C3A4","","B0BEC6","","carousel","1","3"
"Cooking Apple Green","","C1C3A4","","E9E7D8","","carousel","2","2"
"Cooking Apple Green","","C1C3A4","","D7D7B8","","carousel","2","3"
"Yeabridge Green","287","8F9F72","Ammonite","","https://www.farrow-ball.com/paint/ammonite","complementary_white","",""
"Yeabridge Green","287","8F9F72","","E3DCC7","","carousel","0","2"
"Yeabridge Green","287","8F9F72","","C7BFAB","","carousel","0","3"
"Yeabridge Green","287","8F9F72","","464D4A","","carousel","1","2"
"Yeabridge Green","287","8F9F72","","7295A1","","carousel","1","3"
"Yeabridge Green","287","8F9F72","","F4F2E7","","carousel","2","2"
"Yeabridge Green","287","8F9F72","","E9E7D8","","carousel","2","3"
"Ball Green","","B8B497","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Ball Green","","B8B497","","E3DCC7","","carousel","0","2"
"Ball Green","","B8B497","","C7BFAB","","carousel","0","3"
"Ball Green","","B8B497","","6F7B71","","carousel","1","2"
"Ball Green","","B8B497","","464D4A","","carousel","1","3"
"Ball Green","","B8B497","","E6E0D2","","carousel","2","2"
"Ball Green","","B8B497","","E9E7D8","","carousel","2","3"
"Calke Green","","75866C","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Calke Green","","75866C","","E3DCC7","","carousel","0","2"
"Calke Green","","75866C","","C7BFAB","","carousel","0","3"
"Calke Green","","75866C","","C1C3A4","","carousel","1","2"
"Calke Green","","75866C","","4C5C4A","","carousel","1","3"
"Calke Green","","75866C","","464D4A","","carousel","2","2"
"Calke Green","","75866C","","45494C","","carousel","2","3"
"Vert de Terre","234","B7BAA4","Pointing","","https://www.farrow-ball.com/paint/pointing","complementary_white","",""
"Vert de Terre","234","B7BAA4","","E3DCC7","","carousel","0","2"
"Vert de Terre","234","B7BAA4","","E6E0D2","","carousel","0","3"
"Vert de Terre","234","B7BAA4","","AFA592","","carousel","1","2"
"Vert de Terre","234","B7BAA4","","958975","","carousel","1","3"
"Vert de Terre","234","B7BAA4","","9C9F89","","carousel","2","2"
"Vert de Terre","234","B7BAA4","","D5CFC0","","carousel","2","3"
"Beverly","310","4C5C4A","Shaded White","","https://www.farrow-ball.com/paint/shaded-white","complementary_white","",""
"Beverly","310","4C5C4A","","C5BDAC","","carousel","0","2"
"Beverly","310","4C5C4A","","DCD7C8","","carousel","0","3"
"Beverly","310","4C5C4A","","E3DED0","","carousel","1","2"
"Beverly","310","4C5C4A","","D5CFC0","","carousel","1","3"
"Beverly","310","4C5C4A","","D9CFC2","","carousel","2","2"
"Beverly","310","4C5C4A","","75866C","","carousel","2","3"
"Lichen","","9C9F89","Slipper Satin","","https://www.farrow-ball.com/paint/slipper-satin","complementary_white","",""
"Lichen","","9C9F89","","C7BFAB","","carousel","0","2"
"Lichen","","9C9F89","","B7BAA4","","carousel","0","3"
"Lichen","","9C9F89","","D9C0AE","","carousel","1","2"
"Lichen","","9C9F89","","B5BBB4","","carousel","1","3"
"Lichen","","9C9F89","","E6E0D2","","carousel","2","2"
"Lichen","","9C9F89","","E3DCC7","","carousel","2","3"
"Bancha","298","676A49","Shaded White","","https://www.farrow-ball.com/paint/shaded-white","complementary_white","",""
"Bancha","298","676A49","","E3DCC7","","carousel","0","2"
"Bancha","298","676A49","","C7BFAB","","carousel","0","3"
"Bancha","298","676A49","","D8D6CF","","carousel","1","2"
"Bancha","298","676A49","","C0BCB3","","carousel","1","3"
"Bancha","298","676A49","","AA8D87","","carousel","2","2"
"Bancha","298","676A49","","45494C","","carousel","2","3"
"Card Room Green","","878F81","Shaded White","","https://www.farrow-ball.com/paint/shaded-white","complementary_white","",""
"Card Room Green","","878F81","","889B9B","","carousel","0","2"
"Card Room Green","","878F81","","B19C8D","","carousel","0","3"
"Card Room Green","","878F81","","464D4A","","carousel","1","2"
"Card Room Green","","878F81","","6F4449","","carousel","1","3"
"Card Room Green","","878F81","","E3DED0","","carousel","2","2"
"Card Room Green","","878F81","","C5BDAC","","carousel","2","3"
"Studio Green","","464D4A","Off-White","","https://www.farrow-ball.com/paint/off-white","complementary_white","",""
"Studio Green","","464D4A","","C6C0AA","","carousel","0","2"
"Studio Green","","464D4A","","924951","","carousel","0","3"
"Studio Green","","464D4A","","AFA592","","carousel","1","2"
"Studio Green","","464D4A","","C7BFAB","","carousel","1","3"
"Studio Green","","464D4A","","878F81","","carousel","2","2"
"Studio Green","","464D4A","","45494C","","carousel","2","3"
"Green Smoke","","6F7B71","Shaded White","","https://www.farrow-ball.com/paint/shaded-white","complementary_white","",""
"Green Smoke","","6F7B71","","AFA592","","carousel","0","2"
"Green Smoke","","6F7B71","","C7BFAB","","carousel","0","3"
"Green Smoke","","6F7B71","","E3DED0","","carousel","1","2"
"Green Smoke","","6F7B71","","D5CFC0","","carousel","1","3"
"Green Smoke","","6F7B71","","C1B2A2","","carousel","2","2"
"Green Smoke","","6F7B71","","B19C8D","","carousel","2","3"
"Tallow","203","F6EBD5","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Tallow","203","F6EBD5","","B3A28E","","carousel","0","2"
"Tallow","203","F6EBD5","","736660","","carousel","0","3"
"Tallow","203","F6EBD5","","F3EFE3","","carousel","1","2"
"Tallow","203","F6EBD5","","F4F2E7","","carousel","1","3"
"Tallow","203","F6EBD5","","E2D5BC","","carousel","2","2"
"Tallow","203","F6EBD5","","958975","","carousel","2","3"
"Dayroom Yellow","233","F2E0A1","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Dayroom Yellow","233","F2E0A1","","E8C266","","carousel","0","2"
"Dayroom Yellow","233","F2E0A1","","4C5C4A","","carousel","0","3"
"Dayroom Yellow","233","F2E0A1","","E4E2DC","","carousel","1","2"
"Dayroom Yellow","233","F2E0A1","","EDCC8A","","carousel","1","3"
"Dayroom Yellow","233","F2E0A1","","F6F6F2","","carousel","2","2"
"Dayroom Yellow","233","F2E0A1","","F4F2E7","","carousel","2","3"
"Farrow's Cream","","E9D8B4","White Tie","","https://www.farrow-ball.com/paint/white-tie","complementary_white","",""
"Farrow's Cream","","E9D8B4","","C1C3A4","","carousel","0","2"
"Farrow's Cream","","E9D8B4","","D9C0AE","","carousel","0","3"
"Farrow's Cream","","E9D8B4","","EFE6CF","","carousel","1","2"
"Farrow's Cream","","E9D8B4","","EFE9D8","","carousel","1","3"
"Farrow's Cream","","E9D8B4","","E9D0A3","","carousel","2","2"
"Farrow's Cream","","E9D8B4","","958975","","carousel","2","3"
"Citron","","EDCE82","Pointing","","https://www.farrow-ball.com/paint/pointing","complementary_white","",""
"Citron","","EDCE82","","DBD4BF","","carousel","0","2"
"Citron","","EDCE82","","AFA592","","carousel","0","3"
"Citron","","EDCE82","","45494C","","carousel","1","2"
"Citron","","EDCE82","","606565","","carousel","1","3"
"Citron","","EDCE82","","F6F6F2","","carousel","2","2"
"Citron","","EDCE82","","F3EFE3","","carousel","2","3"
"Dorset Cream","","E9D0A3","White Tie","","https://www.farrow-ball.com/paint/white-tie","complementary_white","",""
"Dorset Cream","","E9D0A3","","EFE6CF","","carousel","0","2"
"Dorset Cream","","E9D0A3","","EFE9D8","","carousel","0","3"
"Dorset Cream","","E9D0A3","","E9D8B4","","carousel","1","2"
"Dorset Cream","","E9D0A3","","D7B576","","carousel","1","3"
"Dorset Cream","","E9D0A3","","736660","","carousel","2","2"
"Dorset Cream","","E9D0A3","","4F4A4A","","carousel","2","3"
"Yellow Ground","218","EDCC8A","White Tie","","https://www.farrow-ball.com/paint/white-tie","complementary_white","",""
"Yellow Ground","218","EDCC8A","","F4F2E7","","carousel","0","2"
"Yellow Ground","218","EDCC8A","","EFE6CF","","carousel","0","3"
"Yellow Ground","218","EDCC8A","","748284","","carousel","1","2"
"Yellow Ground","218","EDCC8A","","9B594F","","carousel","1","3"
"Yellow Ground","218","EDCC8A","","EFE9D8","","carousel","2","2"
"Yellow Ground","218","EDCC8A","","676A49","","carousel","2","3"
"Hay","","D9C497","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Hay","","D9C497","","E3DCC7","","carousel","0","2"
"Hay","","D9C497","","DBD4BF","","carousel","0","3"
"Hay","","D9C497","","889B9B","","carousel","1","2"
"Hay","","D9C497","","AA8D87","","carousel","1","3"
"Hay","","D9C497","","AEB2A4","","carousel","2","2"
"Hay","","D9C497","","8C8C7A","","carousel","2","3"
"Babouche","223","E8C266","New White","","https://www.farrow-ball.com/paint/new-white","complementary_white","",""
"Babouche","223","E8C266","","9EA09D","","carousel","0","2"
"Babouche","223","E8C266","","505456","","carousel","0","3"
"Babouche","223","E8C266","","DCD7C8","","carousel","1","2"
"Babouche","223","E8C266","","4C5C4A","","carousel","1","3"
"Babouche","223","E8C266","","E4E2DC","","carousel","2","2"
"Babouche","223","E8C266","","F6F6F2","","carousel","2","3"
"Sudbury Yellow","","D7B576","White Tie","","https://www.farrow-ball.com/paint/white-tie","complementary_white","",""
"Sudbury Yellow","","D7B576","","45494C","","carousel","0","2"
"Sudbury Yellow","","D7B576","","4F4A4A","","carousel","0","3"
"Sudbury Yellow","","D7B576","","EEE4C8","","carousel","1","2"
"Sudbury Yellow","","D7B576","","EFE6CF","","carousel","1","3"
"India Yellow","","C59C5D","Matchstick","","https://www.farrow-ball.com/paint/matchstick","complementary_white","",""
"India Yellow","","C59C5D","","45494C","","carousel","0","2"
"India Yellow","","C59C5D","","87847F","","carousel","0","3"
"India Yellow","","C59C5D","","D5CFC0","","carousel","1","2"
"India Yellow","","C59C5D","","DCD7C8","","carousel","1","3"
"India Yellow","","C59C5D","","4F4A4A","","carousel","2","2"
"India Yellow","","C59C5D","","454749","","carousel","2","3"
"Au Lait","","EBE7DC","Roasted Macadamia","","https://www.farrow-ball.com/paint/roasted-macadamia","complementary_white","",""
"Au Lait","","EBE7DC","","F4F2E7","","carousel","0","2"
"Au Lait","","EBE7DC","","D9CFC2","","carousel","0","3"
"Au Lait","","EBE7DC","","C1B2A2","","carousel","1","2"
"Au Lait","","EBE7DC","","4F4A4A","","carousel","1","3"
"Au Lait","","EBE7DC","","C6BAAA","","carousel","2","2"
"Au Lait","","EBE7DC","","4A4949","","carousel","2","3"
"Blue Maize","","3F4666","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Blue Maize","","3F4666","","E6EDEB","","carousel","0","2"
"Blue Maize","","3F4666","","4280B8","","carousel","0","3"
"Blue Maize","","3F4666","","6F9C60","","carousel","1","2"
"Blue Maize","","3F4666","","BA4845","","carousel","1","3"
"Blue Maize","","3F4666","","57A7B9","","carousel","2","2"
"Blue Maize","","3F4666","","45494C","","carousel","2","3"
"Cardamom","","665F4B","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Cardamom","","665F4B","","F4F2E7","","carousel","0","2"
"Cardamom","","665F4B","","E0E39A","","carousel","0","3"
"Cardamom","","665F4B","","D9CFC2","","carousel","1","2"
"Cardamom","","665F4B","","B3A28E","","carousel","1","3"
"Cardamom","","665F4B","","90A3A6","","carousel","2","2"
"Cardamom","","665F4B","","BA4845","","carousel","2","3"
"Hog Plum","","E0E39A","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Hog Plum","","E0E39A","","4C5C4A","","carousel","0","2"
"Hog Plum","","E0E39A","","665F4B","","carousel","0","3"
"Hog Plum","","E0E39A","","F6F6F2","","carousel","1","2"
"Hog Plum","","E0E39A","","ACBEB3","","carousel","1","3"
"Hog Plum","","E0E39A","","57A7B9","","carousel","2","2"
"Hog Plum","","E0E39A","","58686A","","carousel","2","3"
"Liquorice","","4A4949","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Liquorice","","4A4949","","EAD4C6","","carousel","0","2"
"Liquorice","","4A4949","","CDB19D","","carousel","0","3"
"Liquorice","","4A4949","","3F4666","","carousel","1","2"
"Liquorice","","4A4949","","E8C266","","carousel","1","3"
"Liquorice","","4A4949","","C6BAAA","","carousel","2","2"
"Liquorice","","4A4949","","D9CFC2","","carousel","2","3"
"Lobster","","57A7B9","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Lobster","","57A7B9","","6F4449","","carousel","0","2"
"Lobster","","57A7B9","","454749","","carousel","0","3"
"Lobster","","57A7B9","","F6F6F2","","carousel","1","2"
"Lobster","","57A7B9","","5C6576","","carousel","1","3"
"Lobster","","57A7B9","","D5A3BB","","carousel","2","2"
"Lobster","","57A7B9","","6F9C60","","carousel","2","3"
"Pea Flower Tea","","4280B8","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Pea Flower Tea","","4280B8","","454749","","carousel","0","2"
"Pea Flower Tea","","4280B8","","CF5E3E","","carousel","0","3"
"Pea Flower Tea","","4280B8","","E6EDEB","","carousel","1","2"
"Pea Flower Tea","","4280B8","","3F4666","","carousel","1","3"
"Pea Flower Tea","","4280B8","","F6F6F2","","carousel","2","2"
"Pea Flower Tea","","4280B8","","6F9C60","","carousel","2","3"
"Raw Tomatillo","","6F9C60","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Raw Tomatillo","","6F9C60","","D4D4D2","","carousel","0","2"
"Raw Tomatillo","","6F9C60","","606565","","carousel","0","3"
"Raw Tomatillo","","6F9C60","","57A7B9","","carousel","1","2"
"Raw Tomatillo","","6F9C60","","D5A3BB","","carousel","1","3"
"Raw Tomatillo","","6F9C60","","EBE7DC","","carousel","2","2"
"Raw Tomatillo","","6F9C60","","665F4B","","carousel","2","3"
"Roasted Macadamia","","C6BAAA","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Roasted Macadamia","","C6BAAA","","DBD5CA","","carousel","0","2"
"Roasted Macadamia","","C6BAAA","","9A9087","","carousel","0","3"
"Roasted Macadamia","","C6BAAA","","4F4A4A","","carousel","1","2"
"Roasted Macadamia","","C6BAAA","","CF5E3E","","carousel","1","3"
"Roasted Macadamia","","C6BAAA","","EBE7DC","","carousel","2","2"
"Roasted Macadamia","","C6BAAA","","4A4949","","carousel","2","3"
"Romesco","","BA4845","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Romesco","","BA4845","","D1DADB","","carousel","0","2"
"Romesco","","BA4845","","4A5B6B","","carousel","0","3"
"Romesco","","BA4845","","98ACBA","","carousel","1","2"
"Romesco","","BA4845","","3F4666","","carousel","1","3"
"Romesco","","BA4845","","90A3A6","","carousel","2","2"
"Romesco","","BA4845","","665F4B","","carousel","2","3"
"Sardine","","90A3A6","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Sardine","","90A3A6","","53454F","","carousel","0","2"
"Sardine","","90A3A6","","D5A3BB","","carousel","0","3"
"Sardine","","90A3A6","","E3DED0","","carousel","1","2"
"Sardine","","90A3A6","","C5BDAC","","carousel","1","3"
"Sardine","","90A3A6","","AA8D87","","carousel","2","2"
"Sardine","","90A3A6","","58686A","","carousel","2","3"
"Shallot","","D5A3BB","Au Lait","","https://www.farrow-ball.com/paint/au-lait","complementary_white","",""
"Shallot","","D5A3BB","","7C8E96","","carousel","0","2"
"Shallot","","D5A3BB","","58686A","","carousel","0","3"
"Shallot","","D5A3BB","","E4DFDC","","carousel","1","2"
"Shallot","","D5A3BB","","C7BEB3","","carousel","1","3"
"Shallot","","D5A3BB","","90A3A6","","carousel","2","2"
"Shallot","","D5A3BB","","53454F","","carousel","2","3"
"Clunch","2009","E3DCCB","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Clunch","2009","E3DCCB","","9A9F94","","carousel","0","2"
"Clunch","2009","E3DCCB","","45494C","","carousel","0","3"
"Clunch","2009","E3DCCB","","CACCC0","","carousel","1","2"
"Clunch","2009","E3DCCB","","AEB2A4","","carousel","1","3"
"Clunch","2009","E3DCCB","","748284","","carousel","2","2"
"Clunch","2009","E3DCCB","","AA8D87","","carousel","2","3"
"Farrow's White","9812","E9E4D6","Pointing","","https://www.farrow-ball.com/paint/pointing","complementary_white","",""
"Farrow's White","9812","E9E4D6","","E3DCC7","","carousel","0","2"
"Farrow's White","9812","E9E4D6","","C6C0AA","","carousel","0","3"
"Blanc De Treillage","","E0D8C9","Wimborne White","","https://www.farrow-ball.com/paint/wimborne-white","complementary_white","",""
"Blanc De Treillage","","E0D8C9","","AFA592","","carousel","0","2"
"Blanc De Treillage","","E0D8C9","","B0AF9B","","carousel","0","3"
"Turret White","","D3CAB5","Pointing","","https://www.farrow-ball.com/paint/pointing","complementary_white","",""
"Turret White","","D3CAB5","","C9BFAB","","carousel","0","2"
"Turret White","","D3CAB5","","8C8C7A","","carousel","0","3"
"Ringwold Ground","208","EADCC3","Tallow","","https://www.farrow-ball.com/paint/tallow","complementary_white","",""
"Ringwold Ground","208","EADCC3","","878F81","","carousel","0","2"
"Ringwold Ground","208","EADCC3","","C59C5D","","carousel","0","3"
"Ringwold Ground","208","EADCC3","","F3EFE3","","carousel","1","2"
"Ringwold Ground","208","EADCC3","","F6EBD5","","carousel","1","3"
"Ringwold Ground","208","EADCC3","","D7BCAC","","carousel","2","2"
"Ringwold Ground","208","EADCC3","","B3A28E","","carousel","2","3"
"Archive","227","D6C5B0","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Archive","227","D6C5B0","","B3A28E","","carousel","0","2"
"Archive","227","D6C5B0","","706556","","carousel","0","3"
"Archive","227","D6C5B0","","878F81","","carousel","1","2"
"Archive","227","D6C5B0","","4F4A4A","","carousel","1","3"
"Archive","227","D6C5B0","","EAE1D3","","carousel","2","2"
"Archive","227","D6C5B0","","DBCFBB","","carousel","2","3"
"Single Cream","9901","E1D0B8","Dimity","","https://www.farrow-ball.com/paint/dimity","complementary_white","",""
"Single Cream","9901","E1D0B8","","D7BCAC","","carousel","0","2"
"Single Cream","9901","E1D0B8","","F6EBD5","","carousel","0","3"
"Light Sand","","E2D7C1","Salt","","https://www.farrow-ball.com/paint/salt","complementary_white","",""
"Light Sand","","E2D7C1","","DACB7B","","carousel","0","2"
"Light Sand","","E2D7C1","","93908A","","carousel","0","3"
"Light Sand","","E2D7C1","","E6E4E1","","carousel","1","2"
"Light Sand","","E2D7C1","","535353","","carousel","1","3"
"Orange Coloured White","","E4D5B7","Snow White","","https://www.farrow-ball.com/paint/snow-white","complementary_white","",""
"Orange Coloured White","","E4D5B7","","958975","","carousel","0","2"
"Orange Coloured White","","E4D5B7","","747C51","","carousel","0","3"
"Orange Coloured White","","E4D5B7","","EFE6CF","","carousel","1","2"
