name,code,r,g,b,hex,brand,url
"SHANGRI LA","PPG1053-2","236","212","210","#ECD4D2","PPG","/color/color-families/reds/shangri-la"
"WINTER PEACH","PPG1060-1","235","217","208","#EBD9D0","PPG","/color/color-families/pinks/winter-peach"
"SEA ANEMONE","PPG1056-1","232","218","214","#E8DAD6","PPG","/color/color-families/pinks/sea-anemone"
"CAMEO PEACH","PPG1058-2","235","207","201","#EBCFC9","PPG","/color/color-families/pinks/cameo-peach"
"COOL MELON","PPG1057-2","235","209","205","#EBD1CD","PPG","/color/color-families/pinks/cool-melon"
"PINK CARDOON","PPG1051-2","236","201","202","#ECC9CA","PPG","/color/color-families/reds/pink-cardoon"
"PINK PAIL","PPG1050-2","234","206","212","#EACED4","PPG","/color/color-families/pinks/pink-pail"
"BRITTANY'S BOW","PPG1181-2","243","216","224","#F3D8E0","PPG","/color/color-families/pinks/brittany-s-bow"
"TAFFY","PPG1182-2","240","214","221","#F0D6DD","PPG","/color/color-families/pinks/taffy"
"BEAUTEOUS","PPG1183-2","241","211","217","#F1D3D9","PPG","/color/color-families/pinks/beauteous"
"PLEASING PINK","PPG1184-2","245","205","210","#F5CDD2","PPG","/color/color-families/pinks/pleasing-pink"
"PINKY SWEAR","PPG1186-2","243","202","203","#F3CACB","PPG","/color/color-families/pinks/pinky-swear"
"KENDALL ROSE","PPG1185-2","247","204","205","#F7CCCD","PPG","/color/color-families/pinks/kendall-rose"
"ADORBS","PPG1187-2","243","210","207","#F3D2CF","PPG","/color/color-families/pinks/adorbs"
"HAWAIIAN SHELL","PPG1055-2","243","219","217","#F3DBD9","PPG","/color/color-families/pinks/hawaiian-shell"
"PINK CHABLIS","PPG1064-2","244","222","217","#F4DED9","PPG","/color/color-families/reds/pink-chablis"
"BALLET SLIPPER","PPG1190-2","242","219","214","#F2DBD6","PPG","/color/color-families/pinks/ballet-slipper"
"PINK SANGRIA","PPG1189-2","246","219","211","#F6DBD3","PPG","/color/color-families/pinks/pink-sangria"
"FROSTED TULIP","PPG1188-2","246","216","215","#F6D8D7","PPG","/color/color-families/pinks/frosted-tulip"
"CANDY MIX","PPG1181-1","243","223","227","#F3DFE3","PPG","/color/color-families/pinks/candy-mix"
"GAIETY","PPG1184-1","244","228","229","#F4E4E5","PPG","/color/color-families/pinks/gaiety"
"BARE PINK","PPG1050-1","242","231","231","#F2E7E7","PPG","/color/color-families/pinks/bare-pink"
"FULL BLOOM","PPG1182-1","239","225","228","#EFE1E4","PPG","/color/color-families/pinks/full-bloom"
"JUST BLUSH","PPG18-17","236","226","227","#ECE2E3","PPG","/color/color-families/pinks/just-blush"
"BALLERINA","PPG1183-1","240","222","224","#F0DEE0","PPG","/color/color-families/pinks/ballerina"
"LOVER'S KNOT","PPG1186-1","242","219","219","#F2DBDB","PPG","/color/color-families/pinks/lover-s-knot"
"SCENTED VALENTINE","PPG1187-1","243","217","214","#F3D9D6","PPG","/color/color-families/pinks/scented-valentine"
"FRESCO","PPG1185-1","244","219","217","#F4DBD9","PPG","/color/color-families/pinks/fresco"
"SWEET TRUFFLE","PPG1054-2","240","220","215","#F0DCD7","PPG","/color/color-families/pinks/sweet-truffle"
"COZY COTTAGE","PPG1051-1","242","221","216","#F2DDD8","PPG","/color/color-families/reds/cozy-cottage"
"LIMOGE PINK","PPG1190-1","243","224","219","#F3E0DB","PPG","/color/color-families/pinks/limoge-pink"
"FLORAL LINEN","PPG1189-1","245","226","222","#F5E2DE","PPG","/color/color-families/pinks/floral-linen"
"BURST YOUR BUBBLE","PPG1188-1","244","228","224","#F4E4E0","PPG","/color/color-families/pinks/burst-your-bubble"
"BRANDY ALEXANDER","PPG1052-2","243","226","220","#F3E2DC","PPG","/color/color-families/reds/brandy-alexander"
"MACADAMIA NUT","PPG1057-1","238","227","221","#EEE3DD","PPG","/color/color-families/pinks/macadamia-nut"
"STONE QUARRY","PPG1015-2","236","228","220","#ECE4DC","PPG","/color/color-families/neutrals/stone-quarry"
"AUBERGINE","PPG1064-1","242","228","221","#F2E4DD","PPG","/color/color-families/reds/aubergine"
"POTPOURRI","PPG1058-1","241","224","219","#F1E0DB","PPG","/color/color-families/pinks/potpourri"
"APRICOT CREAM","PPG1059-1","238","222","216","#EEDED8","PPG","/color/color-families/pinks/apricot-cream"
"GINGER CREAM","PPG1052-1","239","224","215","#EFE0D7","PPG","/color/color-families/reds/ginger-cream"
"TOUCHABLE","PPG1017-1","236","223","216","#ECDFD8","PPG","/color/color-families/neutrals/touchable"
"DUSKY DAWN","PPG1005-1","229","225","222","#E5E1DE","PPG","/color/color-families/neutrals/dusky-dawn"
"TOASTED MARSHMALLOW","PPG1019-1","234","225","214","#EAE1D6","PPG","/color/color-families/neutrals/toasted-marshmallow"
"WINTER WEDDING","PPG1054-1","241","228","220","#F1E4DC","PPG","/color/color-families/pinks/winter-wedding"
"FRESH DOUGH","PPG1055-1","242","235","230","#F2EBE6","PPG","/color/color-families/pinks/fresh-dough"
"COW'S MILK","PPG1053-1","241","237","229","#F1EDE5","PPG","/color/color-families/reds/cow-s-milk"
"VANILLA MILKSHAKE","PPG1015-1","241","236","226","#F1ECE2","PPG","/color/color-families/neutrals/vanilla-milkshake"
"SILVER FEATHER","PPG1002-1","237","235","231","#EDEBE7","PPG","/color/color-families/neutrals/silver-feather"
"SNOW STORM","PPG1172-1","238","237","234","#EEEDEA","PPG","/color/color-families/purples/snow-storm"
"CORONATION","PPG1248-1","237","236","236","#EDECEC","PPG","/color/color-families/purples/coronation"
"MAGICAL MOONLIGHT","PPG1045-1","240","238","235","#F0EEEB","PPG","/color/color-families/purples/magical-moonlight"
"SNOWY MOUNT","PPG1049-1","241","238","235","#F1EEEB","PPG","/color/color-families/purples/snowy-mount"
"LOVE BIRD","PPG1044-1","241","235","234","#F1EBEA","PPG","/color/color-families/purples/love-bird"
"GLACIAL ICE","PPG1014-1","234","233","231","#EAE9E7","PPG","/color/color-families/neutrals/glacial-ice"
"RADISSON","PPG1013-1","229","231","230","#E5E7E6","PPG","/color/color-families/neutrals/radisson"
"CALLA LILY","PPG1042-1","228","234","237","#E4EAED","PPG","/color/color-families/blues/calla-lily"
"SNOWBANK","PPG1043-1","232","233","233","#E8E9E9","PPG","/color/color-families/neutrals/snowbank"
"SILENT DELIGHT","PPG1171-1","229","231","232","#E5E7E8","PPG","/color/color-families/purples/silent-delight"
"MILK AND COOKIES","PPG1046-1","233","225","223","#E9E1DF","PPG","/color/color-families/purples/milk-and-cookies"
"FOREVER FAITHFUL","PPG1047-1","239","230","225","#EFE6E1","PPG","/color/color-families/purples/forever-faithful"
"LAUREN'S LACE","PPG1048-1","239","234","231","#EFEAE7","PPG","/color/color-families/pinks/lauren-s-lace"
"MISTY MORN","PPG1179-1","231","225","227","#E7E1E3","PPG","/color/color-families/purples/misty-morn"
"ORCHID PETAL","PPG1177-1","231","227","231","#E7E3E7","PPG","/color/color-families/purples/orchid-petal"
"VIOLET ECHO","PPG1173-1","223","222","229","#DFDEE5","PPG","/color/color-families/purples/violet-echo"
"WINDSWEPT BEACH","PPG1169-1","227","228","229","#E3E4E5","PPG","/color/color-families/purples/windswept-beach"
"JANUARY DAWN","PPG1165-1","223","226","229","#DFE2E5","PPG","/color/color-families/blues/january-dawn"
"MOON LILY","PPG1168-1","230","230","231","#E6E6E7","PPG","/color/color-families/purples/moon-lily"
"WATER IRIS","PPG1170-1","226","227","235","#E2E3EB","PPG","/color/color-families/purples/water-iris"
"ORCHID BLOSSOM","PPG1174-1","228","225","228","#E4E1E4","PPG","/color/color-families/purples/orchid-blossom"
"LAVENDER TWILIGHT","PPG1178-1","231","223","227","#E7DFE3","PPG","/color/color-families/purples/lavender-twilight"
"VIOLET VAPOR","PPG1180-1","229","218","225","#E5DAE1","PPG","/color/color-families/purples/violet-vapor"
"PEEKABOO","PPG1176-1","230","222","230","#E6DEE6","PPG","/color/color-families/purples/peekaboo"
"VIOLET HUSH","PPG1175-1","229","226","231","#E5E2E7","PPG","/color/color-families/purples/violet-hush"
"ARCTIC DAWN","PPG1167-1","227","229","232","#E3E5E8","PPG","/color/color-families/blues/arctic-dawn"
"ORCHID WHISPER","PPG1245-1","221","224","232","#DDE0E8","PPG","/color/color-families/purples/orchid-whisper"
"ORCHID MIST","PPG1247-1","232","230","232","#E8E6E8","PPG","/color/color-families/purples/orchid-mist"
"VIOLET VOGUE","PPG1249-1","233","225","232","#E9E1E8","PPG","/color/color-families/purples/violet-vogue"
"DREAM DUST","PPG1251-1","235","226","232","#EBE2E8","PPG","/color/color-families/purples/dream-dust"
"LAVENDER PEARL","PPG1252-1","237","229","232","#EDE5E8","PPG","/color/color-families/purples/lavender-pearl"
"ANGORA PINK","PPG1250-1","235","223","234","#EBDFEA","PPG","/color/color-families/purples/angora-pink"
"VIOLET ICE","PPG1246-1","222","226","236","#DEE2EC","PPG","/color/color-families/purples/violet-ice"
"WEEPING WISTERIA","PPG1246-2","215","221","236","#D7DDEC","PPG","/color/color-families/purples/weeping-wisteria"
"IRIS ISLE","PPG1248-2","232","229","236","#E8E5EC","PPG","/color/color-families/purples/iris-isle"
"LILAC FROST","PPG1250-2","232","222","234","#E8DEEA","PPG","/color/color-families/purples/lilac-frost"
"HEAVEN SENT","PPG1252-2","238","225","235","#EEE1EB","PPG","/color/color-families/purples/heaven-sent"
"TIARA","PPG1251-2","234","224","232","#EAE0E8","PPG","/color/color-families/purples/tiara"
"LAVENDER VISTA","PPG1249-2","227","215","229","#E3D7E5","PPG","/color/color-families/purples/lavender-vista"
"GUARDIAN ANGEL","PPG1247-2","228","225","234","#E4E1EA","PPG","/color/color-families/purples/guardian-angel"
"PALE LILAC","PPG1245-2","218","222","233","#DADEE9","PPG","/color/color-families/purples/pale-lilac"
"WINDSOR HAZE","PPG1167-2","220","223","229","#DCDFE5","PPG","/color/color-families/blues/windsor-haze"
"PALE ORCHID","PPG1175-2","222","219","229","#DEDBE5","PPG","/color/color-families/purples/pale-orchid"
"ORCHID LANE","PPG1176-2","229","221","231","#E5DDE7","PPG","/color/color-families/purples/orchid-lane"
"RAJAH ROSE","PPG1180-2","230","217","226","#E6D9E2","PPG","/color/color-families/purples/rajah-rose"
"MAUVE WISP","PPG1044-2","234","221","225","#EADDE1","PPG","/color/color-families/purples/mauve-wisp"
"SWEET BIANCA","PPG1049-2","238","218","221","#EEDADD","PPG","/color/color-families/purples/sweet-bianca"
"BARELY ROSE","PPG1045-2","237","224","227","#EDE0E3","PPG","/color/color-families/purples/barely-rose"
"WINE FROST","PPG1178-2","229","216","225","#E5D8E1","PPG","/color/color-families/purples/wine-frost"
"VIOLET WHIMSEY","PPG1174-2","218","214","223","#DAD6DF","PPG","/color/color-families/purples/violet-whimsey"
"MONET'S LAVENDER","PPG1170-2","221","224","234","#DDE0EA","PPG","/color/color-families/purples/monet-s-lavender"
"CUMBERLAND FOG","PPG1168-2","218","219","223","#DADBDF","PPG","/color/color-families/purples/cumberland-fog"
"TWINKLE BLUE","PPG1165-2","208","215","223","#D0D7DF","PPG","/color/color-families/blues/twinkle-blue"
"RARE ORCHID","PPG1169-2","219","220","226","#DBDCE2","PPG","/color/color-families/purples/rare-orchid"
"FEBRUARY FROST","PPG1173-2","224","222","227","#E0DEE3","PPG","/color/color-families/purples/february-frost"
"LITTLE LILAC","PPG1177-2","224","216","223","#E0D8DF","PPG","/color/color-families/purples/little-lilac"
"SMOKY ORCHID","PPG1179-2","225","217","220","#E1D9DC","PPG","/color/color-families/purples/smoky-orchid"
"SILK SHEETS","PPG1048-2","239","221","223","#EFDDDF","PPG","/color/color-families/pinks/silk-sheets"
"ROSE BLUSH","PPG18-18","234","215","217","#EAD7D9","PPG","/color/color-families/pinks/rose-blush"
"LOST LOVE","PPG1047-2","229","215","212","#E5D7D4","PPG","/color/color-families/purples/lost-love"
"MAGIC MOMENTS","PPG1046-2","233","219","224","#E9DBE0","PPG","/color/color-families/purples/magic-moments"
"WINTER MORN","PPG1172-2","234","232","236","#EAE8EC","PPG","/color/color-families/purples/winter-morn"
"LITTLE DIPPER","PPG1171-2","228","230","234","#E4E6EA","PPG","/color/color-families/purples/little-dipper"
"WINTER HAVEN","PPG1042-2","225","230","235","#E1E6EB","PPG","/color/color-families/blues/winter-haven"
"OCEAN DREAM","PPG1042-3","212","221","226","#D4DDE2","PPG","/color/color-families/blues/ocean-dream"
"SPRING THAW","PPG1013-2","217","220","221","#D9DCDD","PPG","/color/color-families/neutrals/spring-thaw"
"IRRADIANT IRIS","PPG1171-3","218","222","230","#DADEE6","PPG","/color/color-families/purples/irradiant-iris"
"WAYWARD WINDS","PPG1043-3","222","223","226","#DEDFE2","PPG","/color/color-families/neutrals/wayward-winds"
"MOONDANCE","PPG1043-2","225","225","226","#E1E1E2","PPG","/color/color-families/neutrals/moondance"
"GRAY WHISPER","PPG1014-2","230","228","228","#E6E4E4","PPG","/color/color-families/neutrals/gray-whisper"
"ARCTIC COTTON","PPG1002-2","230","227","223","#E6E3DF","PPG","/color/color-families/neutrals/arctic-cotton"
"SILVER SCREEN","PPG1014-3","224","221","221","#E0DDDD","PPG","/color/color-families/neutrals/silver-screen"
"FALL CHILL","PPG1003-1","225","221","219","#E1DDDB","PPG","/color/color-families/neutrals/fall-chill"
"GO TO GRAY","PPG1004-1","220","216","215","#DCD8D7","PPG","/color/color-families/neutrals/go-to-gray"
"BALANCED","PPG1003-2","215","210","209","#D7D2D1","PPG","/color/color-families/neutrals/balanced"
"FREE REIGN","PPG1004-2","209","205","202","#D1CDCA","PPG","/color/color-families/neutrals/free-reign"
"COOL SLATE","PPG1002-3","208","204","197","#D0CCC5","PPG","/color/color-families/neutrals/cool-slate"
"HUSH","PPG1004-3","196","189","186","#C4BDBA","PPG","/color/color-families/neutrals/hush"
"LUXURIOUS","PPG18-04","195","184","183","#C3B8B7","PPG","/color/color-families/neutrals/luxurious"
"JACK RABBIT","PPG1014-4","192","178","177","#C0B2B1","PPG","/color/color-families/neutrals/jack-rabbit"
"SILVER BELLS","PPG1003-3","184","180","182","#B8B4B6","PPG","/color/color-families/neutrals/silver-bells"
"WHIRLWIND","PPG1013-3","190","192","194","#BEC0C2","PPG","/color/color-families/neutrals/whirlwind"
"OLD MISSION PINK","PPG1046-3","216","194","202","#D8C2CA","PPG","/color/color-families/purples/old-mission-pink"
"JUST GORGEOUS","PPG1047-3","214","196","193","#D6C4C1","PPG","/color/color-families/purples/just-gorgeous"
"ROSE CLOUD","PPG1048-3","226","201","206","#E2C9CE","PPG","/color/color-families/pinks/rose-cloud"
"SILVER MAUVE","PPG1179-3","219","204","211","#DBCCD3","PPG","/color/color-families/purples/silver-mauve"
"SHY VIOLET","PPG1177-3","214","199","214","#D6C7D6","PPG","/color/color-families/purples/shy-violet"
"JAM SESSION","PPG1172-3","212","207","214","#D4CFD6","PPG","/color/color-families/purples/jam-session"
"FROSTED LILAC","PPG1173-3","211","209","220","#D3D1DC","PPG","/color/color-families/purples/frosted-lilac"
"VIOLET SHADOW","PPG1170-3","209","211","224","#D1D3E0","PPG","/color/color-families/purples/violet-shadow"
"GLACIER PEARL","PPG1169-3","209","210","220","#D1D2DC","PPG","/color/color-families/purples/glacier-pearl"
"SILVER CHALICE","PPG1174-3","205","200","210","#CDC8D2","PPG","/color/color-families/purples/silver-chalice"
"PALE MAUVE","PPG1178-3","220","202","216","#DCCAD8","PPG","/color/color-families/purples/pale-mauve"
"SANTOLINA BLOOMS","PPG1045-3","227","208","213","#E3D0D5","PPG","/color/color-families/purples/santolina-blooms"
"TINTED ROSEWOOD","PPG1044-3","225","200","209","#E1C8D1","PPG","/color/color-families/purples/tinted-rosewood"
"SUMMER CLOVER","PPG1180-3","229","207","222","#E5CFDE","PPG","/color/color-families/purples/summer-clover"
"DUSKY LILAC","PPG1176-3","214","203","218","#D6CBDA","PPG","/color/color-families/purples/dusky-lilac"
"LAVENDER HAZE","PPG1175-3","211","208","221","#D3D0DD","PPG","/color/color-families/purples/lavender-haze"
"DEBONAIRE","PPG1167-3","203","208","221","#CBD0DD","PPG","/color/color-families/blues/debonaire"
"PALE VIOLET","PPG1168-3","199","204","216","#C7CCD8","PPG","/color/color-families/purples/pale-violet"
"NORTHERN EXPOSURE","PPG1165-3","191","199","212","#BFC7D4","PPG","/color/color-families/blues/northern-exposure"
"SWEET EMILY","PPG1245-3","203","209","225","#CBD1E1","PPG","/color/color-families/purples/sweet-emily"
"MISTY VIOLET","PPG1247-3","219","215","228","#DBD7E4","PPG","/color/color-families/purples/misty-violet"
"SONORA ROSE","PPG1251-3","232","210","227","#E8D2E3","PPG","/color/color-families/purples/sonora-rose"
"DESERT DAWN","PPG1252-3","237","219","232","#EDDBE8","PPG","/color/color-families/purples/desert-dawn"
"VELVET SCARF","PPG1248-3","227","223","236","#E3DFEC","PPG","/color/color-families/purples/velvet-scarf"
"GLOBE THISTLE","PPG1246-3","201","209","233","#C9D1E9","PPG","/color/color-families/purples/globe-thistle"
"LILAC BREEZE","PPG1248-4","208","200","230","#D0C8E6","PPG","/color/color-families/purples/lilac-breeze"
"FRENCH LILAC","PPG1246-4","173","186","227","#ADBAE3","PPG","/color/color-families/purples/french-lilac"
"SUENOS","PPG17-01","150","173","220","#96ADDC","PPG","/color/color-families/purples/suenos"
"SEA LAVENDER","PPG1250-4","207","177","216","#CFB1D8","PPG","/color/color-families/purples/sea-lavender"
"SWEET ALYSSUM","PPG1252-4","231","194","222","#E7C2DE","PPG","/color/color-families/purples/sweet-alyssum"
"GRAPE GLIMMER","PPG1249-3","220","202","224","#DCCAE0","PPG","/color/color-families/purples/grape-glimmer"
"SYRIAN VIOLET","PPG1250-3","223","202","228","#DFCAE4","PPG","/color/color-families/purples/syrian-violet"
"PINK PEONY","PPG1251-4","225","190","217","#E1BED9","PPG","/color/color-families/purples/pink-peony"
"WINDSOR PURPLE","PPG1249-4","201","175","208","#C9AFD0","PPG","/color/color-families/purples/windsor-purple"
"PURPLE DRAGON","PPG1247-4","198","190","221","#C6BEDD","PPG","/color/color-families/purples/purple-dragon"
"LILAC SACHET","PPG1245-4","171","182","215","#ABB6D7","PPG","/color/color-families/purples/lilac-sachet"
"LOVELY LILAC","PPG1167-4","167","176","204","#A7B0CC","PPG","/color/color-families/blues/lovely-lilac"
"WILD LILAC","PPG1175-4","190","184","205","#BEB8CD","PPG","/color/color-families/purples/wild-lilac"
"PURPLE ESSENCE","PPG1176-4","194","177","200","#C2B1C8","PPG","/color/color-families/purples/purple-essence"
"LIGHT MULBERRY","PPG1180-4","216","183","207","#D8B7CF","PPG","/color/color-families/purples/light-mulberry"
"CRUSHED ROSES","PPG18-19","218","183","187","#DAB7BB","PPG","/color/color-families/purples/crushed-roses"
"NOSTALGIA","PPG1049-3","214","184","189","#D6B8BD","PPG","/color/color-families/purples/nostalgia"
"MAUVELOUS","PPG1044-4","214","179","192","#D6B3C0","PPG","/color/color-families/purples/mauvelous"
"PINK POTION","PPG1045-4","206","174","187","#CEAEBB","PPG","/color/color-families/purples/pink-potion"
"SOFT AMETHYST","PPG1178-4","207","183","201","#CFB7C9","PPG","/color/color-families/purples/soft-amethyst"
"CLOUDBERRY","PPG1174-4","185","179","194","#B9B3C2","PPG","/color/color-families/purples/cloudberry"
"SPRING LILAC","PPG1170-4","177","179","203","#B1B3CB","PPG","/color/color-families/purples/spring-lilac"
"LILAC TIME","PPG1168-4","164","171","191","#A4ABBF","PPG","/color/color-families/purples/lilac-time"
"INNUENDO","PPG1165-4","164","176","196","#A4B0C4","PPG","/color/color-families/blues/innuendo"
"TIMELESS LILAC","PPG1169-4","175","178","196","#AFB2C4","PPG","/color/color-families/purples/timeless-lilac"
"SILVERBERRY","PPG1173-4","190","187","201","#BEBBC9","PPG","/color/color-families/purples/silverberry"
"LAVISH LAVENDER","PPG1177-4","194","174","195","#C2AEC3","PPG","/color/color-families/purples/lavish-lavender"
"ROSE MARBLE","PPG1179-4","206","185","196","#CEB9C4","PPG","/color/color-families/purples/rose-marble"
"ROSE STAIN","PPG1048-4","211","182","186","#D3B6BA","PPG","/color/color-families/pinks/rose-stain"
"ANCESTRAL","PPG1047-4","208","193","195","#D0C1C3","PPG","/color/color-families/purples/ancestral"
"HIGH SOCIETY","PPG1046-4","202","183","192","#CAB7C0","PPG","/color/color-families/purples/high-society"
