code,hex,collection,name,description,lrv,usage,url
DE5141,#FFDCD2,Perfect Palette,SOFT ORANGE BLOOM,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5141/
DE5142,#FFC7B9,Perfect Palette,PEACH FUZZ,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5142/
DE5143,#FFAD98,Perfect Palette,DISCREET ORANGE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5143/
DE5144,#FB9B82,Perfect Palette,POURING COPPER,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5144/
DE5145,#EB7D5D,Perfect Palette,ORANGE DAYLILY,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5145/
DE5146,#CE5F38,Perfect Palette,CAMPFIRE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5146/
DE5147,#FFE9E1,Perfect Palette,TRANSLUCENT SILK,,,,https://www.dunnedwards.com/colors/browser/de5147/
DE5148,#FED6CC,Perfect Palette,PALE JASPER,"This soft and whimsical pink paint color will make you smile. Like the color of fluffy cotton candy, Pale Jasper is so cheerful and delicate, perfect for adding a touch of sweetness to your home.",,,https://www.dunnedwards.com/colors/browser/de5148/
DE5149,#F5BFB2,Perfect Palette,RUSTIQUE,,,,https://www.dunnedwards.com/colors/browser/de5149/
DE5150,#E5A192,Perfect Palette,ROSE DUSK,,,,https://www.dunnedwards.com/colors/browser/de5150/
DE5151,#D2806C,Perfect Palette,CINNAMON STICK,,,,https://www.dunnedwards.com/colors/browser/de5151/
DE5152,#BF6955,Perfect Palette,CEDAR GROVE,"Cedar Grove color is a rich, burnt coral that feels earthy and rustic. This deep terracotta, with a hint of red, is reminiscent of cedar wood and sun-warmed clay tile. Incorporate this color into Southwestern or Mediterranean designs to bring depth to a neutral color palette.",,,https://www.dunnedwards.com/colors/browser/de5152/
DE5153,#AF5B46,Perfect Palette,IRON ORE,"Iron Ore is a rich, earthy terracotta color with deep red and brown undertones. This grounded shade recalls the raw, weathered strength of natural iron deposits and traditional clay materials.",,,https://www.dunnedwards.com/colors/browser/de5153/
DE5154,#FFF7ED,Perfect Palette,PALE NECTAR,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5154/
DE5155,#FFEEE0,Perfect Palette,SOFT CORAL,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5155/
DE5156,#FFE0CB,Perfect Palette,AUTUMN BLOOM,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5156/
DE5157,#FFCDAF,Perfect Palette,TENDER PEACH,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5157/
DE5158,#FFB48A,Perfect Palette,DREAMSICLE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5158/
DE5159,#FF9C68,Perfect Palette,FRESH CANTALOUPE,Fresh Cantaloupe color is a bright coral orange and part of our Oranges Collection. This refreshing color is a perfect choice for the kitchen or breakfast nook walls to brighten the space.,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5159/
DE5160,#FF8449,Perfect Palette,TANGERINE DREAM,"Tangerine Dream is a bright orange and part of our Oranges and Tans collection. Inspired by the variety of fruit available through the seasons to enjoy. As a vivid hue, try Tangerine Dream where you want a happy spot of color on your home interior or in commercial spaces such as restaurants and retail shops.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5160/
DE5161,#FFF6E9,Perfect Palette,APRICOT ICE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5161/
DE5162,#FFF0DF,Perfect Palette,DESERT DAWN,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5162/
DE5163,#FFE3CB,Perfect Palette,PALE APRICOT,"Pale Apricot color is a light, whitened orange hue and part of our Oranges collection. Pair Pale Apricot with a soft gray-green and warm white for a pastel-infused room palette.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5163/
DE5164,#FFD1AF,Perfect Palette,PAPAYA WHIP,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5164/
DE5165,#FFB989,Perfect Palette,SAVANNAH SUN,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5165/
DE5166,#FFA168,Perfect Palette,NECTARINE,"Nectarine color is a bright, citrus orange hue and part of our Oranges Collection. Fresh off the tree and ready to to use on interior spaces, try Nectarine in a powder room, dining room or other space where a zesty spark of bold color is needed to wake up a room.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5166/
DE5167,#FF8A4A,Perfect Palette,VALLEY OF FIRE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5167/
DE5168,#FFECE0,Perfect Palette,PINK GLOW,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5168/
DE5169,#FFDCCC,Perfect Palette,GLAZED SUGAR,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5169/
DE5170,#FFC7B0,Perfect Palette,ANTIQUE CORAL,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5170/
DE5171,#F8AC8C,Perfect Palette,OCTOBER HAZE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5171/
DE5308,#FFFEE4,Perfect Palette,BUTTERMILK,"Buttermilk color is a light, bright pastel yellow and part of our Yellows Collection. Inspired by the baker's go-to ingredients for biscuits, buttermilk adds a bit of warmth and tang. Try Buttermilk in a guest room, children's room or as an accent where you need a bright lift to the space. Buttermilk is also a perfect addition to your Cottagecore color palette.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5308/
DE5309,#FFFCDA,Perfect Palette,CHEESECAKE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5309/
DE5310,#FFF6C2,Perfect Palette,SPRING BUTTERCUP,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5310/
DE5311,#FFEDA2,Perfect Palette,BABY CHICK,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5311/
DE5312,#FFE078,Perfect Palette,SUMMER DAFFODIL,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5312/
DE5313,#FFCF53,Perfect Palette,MELTED BUTTER,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5313/
DE5314,#FFBD31,Perfect Palette,VIBRANT HONEY,"Vibrant Honey is a deep, ambered-yellow and part of our Yellows collection. Inspired by the delicious variety of honey from local farms, try this happy hue in a playroom, workout space, or any area needing a bit of sunshine.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5314/
DE5315,#FFF8DA,Perfect Palette,DAYSTAR,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5315/
DE5316,#FFF0C4,Perfect Palette,RICH IVORY,"Rich Ivory paint color is a light sun-kissed yellow color and part of our Yellows Collection. Inspired by a variety of fresh light yellow flowers in spring bouquets, Rich Ivory is a brighter, happy hue perfect for kitchens and breakfast nooks to welcome the start of a new day. Pair with gray blues and whites for a fresh, balanced palette.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5316/
DE5317,#FFDE9C,Perfect Palette,PRECIOUS NECTAR,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5317/
DE5318,#F7C66B,Perfect Palette,GOLDEN RETRIEVER,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5318/
DE5319,#E8AF49,Perfect Palette,LION'S MANE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5319/
DE5320,#DA9E38,Perfect Palette,COPPER COVE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5320/
DE5321,#D19431,Perfect Palette,JACKPOT,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5321/
DE5322,#FFF2DE,Perfect Palette,PALE PEARL,,,,https://www.dunnedwards.com/colors/browser/de5322/
DE5323,#FAE6CA,Perfect Palette,QUIET SPLENDOR,,,,https://www.dunnedwards.com/colors/browser/de5323/
DE5324,#F1D5AE,Perfect Palette,FINE SAND,,,,https://www.dunnedwards.com/colors/browser/de5324/
DE5325,#E1BB87,Perfect Palette,REGENCY CREAM,,,,https://www.dunnedwards.com/colors/browser/de5325/
DE5326,#CFA46B,Perfect Palette,ROOT BEER FLOAT,,,,https://www.dunnedwards.com/colors/browser/de5326/
DE5327,#BB8E55,Perfect Palette,GHOST TOWN,,,,https://www.dunnedwards.com/colors/browser/de5327/
DE5328,#A67A45,Perfect Palette,DRIFTWOOD,,,,https://www.dunnedwards.com/colors/browser/de5328/
DE5329,#FFF7DF,Perfect Palette,PARCHMENT PAPER,Parchment Paper color is a tinted white with orange-yellow undertones and is part of our Yellows Collection. Did you know there’s a National Parchment Day? This light and bright hue showcases the best in traditional designs and is a perfect option for Cottage styles.,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5329/
DE5330,#FEEDCA,Perfect Palette,BISCUIT,"Biscuit color is a light, golden yellow and part of our Yellows collection. For a brighter and lighter golden hint of color, try Biscuit in any interior room for a spot of sunshine.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5330/
DE5331,#F7DFAF,Perfect Palette,PASTA,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5331/
DE5332,#EECB88,Perfect Palette,BURMESE TAN,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5332/
DE5333,#DEB368,Perfect Palette,BURST OF GOLD,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5333/
DE5334,#CA994E,Perfect Palette,GINGERBREAD HOUSE,"Gingerbread House is a brassy, ambered gold and part of our Yellows Collection. Inspired by the treasured holiday activity of making gingerbread houses, try this hue in a dining room or den for a cozy atmosphere paired with warm woods and accents.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5334/
DE5335,#B98841,Perfect Palette,GOLDEN SLUMBER,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5335/
DE5338,#FFFAC1,Perfect Palette,TWINKLING LIGHTS,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5338/
DE5340,#FFE774,Perfect Palette,BANANA PEEL,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5340/
DE5341,#FFD84D,Perfect Palette,TUSCAN SUN,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5341/
DE5342,#FFC82A,Perfect Palette,BUMBLEBEE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5342/
DE5343,#FFFEDF,Perfect Palette,SHEER SUNLIGHT,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5343/
DE5344,#FFFCD3,Perfect Palette,CREAMED BUTTER,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5344/
DE5345,#FFF6B9,Perfect Palette,AFTERGLOW,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5345/
DE5346,#FFE989,Perfect Palette,QUACK QUACK,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5346/
DE5347,#FFDA68,Perfect Palette,GOLDEN NECTAR,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5347/
DE5348,#FFC946,Perfect Palette,CORN HARVEST,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5348/
DE5349,#F9B82B,Perfect Palette,HOT SUN,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5349/
DE5350,#FFF8D5,Perfect Palette,PALE RAYS,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5350/
DE5351,#FFEFBC,Perfect Palette,AZTEC AURA,"Aztec Aura is a light, bright honey golden yellow with orange undertones. Inspired by the mystique and historical lore of the American West, this hue is a lovely spot of refreshing color to create a friendly, sunny space. Pair with warm whites and neutrals for a cozy cottage retreat style.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5351/
DE5352,#FFE29B,Perfect Palette,SUN KISSED,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5352/
DE5353,#F6CA69,Perfect Palette,GOLDEN CREST,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5353/
DE5354,#E8B447,Perfect Palette,HONEY GLOW,"Your walls are glowing (well, they will be)! Worthy of becoming a Dunn-Edwards Color of the Year, this warm, golden yellow paint color with orange notes gives an air of playfulness and style to any space.",,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5354/
DE5355,#DAA436,Perfect Palette,FORTUNE COOKIE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5355/
DE5356,#D19B2F,Perfect Palette,ROMAN GOLD,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5356/
DE5357,#FFF1D8,Perfect Palette,CREAM PUFF,,,,https://www.dunnedwards.com/colors/browser/de5357/
DE5358,#F9E4C1,Perfect Palette,IVORY OATS,,,,https://www.dunnedwards.com/colors/browser/de5358/
DE5359,#EDD2A3,Perfect Palette,CROSSROADS,,,,https://www.dunnedwards.com/colors/browser/de5359/
DE5360,#DFBB7E,Perfect Palette,WHEAT BREAD,,,,https://www.dunnedwards.com/colors/browser/de5360/
DE5361,#CDA563,Perfect Palette,CARIBOU HERD,,,,https://www.dunnedwards.com/colors/browser/de5361/
DE5362,#BB9351,Perfect Palette,MAPLE SYRUP,,,,https://www.dunnedwards.com/colors/browser/de5362/
DE5363,#AA8344,Perfect Palette,WALNUT SHELL,,,,https://www.dunnedwards.com/colors/browser/de5363/
DE5364,#FFF2D7,Perfect Palette,COFFEE CREAM,,,,https://www.dunnedwards.com/colors/browser/de5364/
DE5365,#FCE5BF,Perfect Palette,BURNISHED CREAM,,,,https://www.dunnedwards.com/colors/browser/de5365/
DE5366,#F3D5A1,Perfect Palette,MIDLAND TAN,,,,https://www.dunnedwards.com/colors/browser/de5366/
DE5367,#E7BF7B,Perfect Palette,DESERTED PATH,,,,https://www.dunnedwards.com/colors/browser/de5367/
DE5504,#F5F0D1,Perfect Palette,SUMMER PEAR,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5504/
DE5505,#F1EBC8,Perfect Palette,NATURAL LIGHT,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5505/
DE5506,#E2DCAB,Perfect Palette,OLIVE OIL,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5506/
DE5507,#D2C785,Perfect Palette,SOUR APPLE,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5507/
DE5508,#BDB268,Perfect Palette,PALM LEAF,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5508/
DE5509,#A99E54,Perfect Palette,ORGANIC MATTER,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5509/
DE5510,#938A43,Perfect Palette,CIDER MILL,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5510/
DE5511,#FFFFE9,Perfect Palette,ICE GLOW,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5511/
DE5512,#FFFDDD,Perfect Palette,HINT OF SPRING,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5512/
DE5513,#FCF9BD,Perfect Palette,LEMON LIME,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5513/
DE5514,#EFF19D,Perfect Palette,LEAF BUD,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5514/
DE5515,#E1E36E,Perfect Palette,RIPE PEAR,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5515/
DE5516,#D0D34D,Perfect Palette,LIMELIGHT,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5516/
DE5517,#BDC233,Perfect Palette,FLUORESCENT LIME,,,Interior Use Only,https://www.dunnedwards.com/colors/browser/de5517/
