brand,code,name,hex,rgb
sw,PRESSED-FLOWER-SW-6304,Pressed Flower,#C39393,195,147,147
sw,CARLEYS-ROSE-SW-9002,Carley's Rose,#A87376,168,115,118
sw,RAMBLING-ROSE-SW-6305,Rambling Rose,#995D62,153,93,98
sw,CORDIAL-SW-6306,Cordial,#864C52,134,76,82
sw,FINE-WINE-SW-6307,Fine Wine,#723941,114,57,65
sw,CHARMING-PINK-SW-6309,Charming Pink,#EDD3D2,237,211,210
sw,LOTUS-FLOWER-SW-6310,Lotus Flower,#E6BDBD,230,189,189
sw,MEMORABLE-ROSE-SW-6311,Memorable Rose,#CF8A8D,207,138,141
sw,RITAS-ROUGE-SW-9003,Rita's Rouge,#BA7176,186,113,118
sw,REDBUD-SW-6312,Redbud,#AD5E65,173,94,101
sw,KIRSCH-RED-SW-6313,Kirsch Red,#974953,151,73,83
sw,LUXURIOUS-RED-SW-6314,Luxurious Red,#863A42,134,58,66
sw,ROSY-OUTLOOK-SW-6316,Rosy Outlook,#EBCECB,235,206,203
sw,GRACIOUS-ROSE-SW-6317,Gracious Rose,#E3B7B1,227,183,177
sw,RESOUNDING-ROSE-SW-6318,Resounding Rose,#CD8E89,205,142,137
sw,CORAL-ROSE-SW-9004,Coral Rose,#C37F7A,195,127,122
sw,REDDISH-SW-6319,Reddish,#B56966,181,105,102
sw,BRAVADO-RED-SW-6320,Bravado Red,#A0524E,160,82,78
sw,RED-BAY-SW-6321,Red Bay,#8E3738,142,55,56
sw,ROMANCE-SW-6323,Romance,#EBCFC3,235,207,195
sw,MELLOW-CORAL-SW-6324,Mellow Coral,#E3B5A8,227,181,168
sw,CONSTANT-CORAL-SW-6325,Constant Coral,#CD8E7F,205,142,127
sw,CORAL-CLAY-SW-9005,Coral Clay,#BF796E,191,121,110
sw,HENNA-SHADE-SW-6326,Henna Shade,#B3675D,179,103,93
sw,BOLD-BRICK-SW-6327,Bold Brick,#A0584F,160,88,79
sw,FIREWEED-SW-6328,Fireweed,#7B3730,123,55,48
sw,QUAINT-PECHE-SW-6330,Quaint Peche,#EACDC1,234,205,193
sw,SMOKY-SALMON-SW-6331,Smoky Salmon,#E2B6A7,226,182,167
sw,CORAL-ISLAND-SW-6332,Coral Island,#CE9382,206,147,130
sw,ROJO-DUST-SW-9006,Rojo Dust,#B57466,181,116,102
sw,FOXY-SW-6333,Foxy,#A85E53,168,94,83
sw,FLOWER-POT-SW-6334,Flower Pot,#8F4438,143,68,56
sw,FIRED-BRICK-SW-6335,Fired Brick,#83382A,131,56,42
sw,STOP-SW-6869,Stop,#C33A36,195,58,54
sw,OBSTINATE-ORANGE-SW-6884,Obstinate Orange,#D7552A,215,85,42
sw,KNOCKOUT-ORANGE-SW-6885,Knockout Orange,#E16F3E,225,111,62
sw,INVIGORATE-SW-6886,Invigorate,#E47237,228,114,55
sw,NAVEL-SW-6887,Navel,#EC8430,236,132,48
sw,CARNIVAL-SW-6892,Carnival,#EB882C,235,136,44
sw,OSAGE-ORANGE-SW-6890,Osage Orange,#F4A045,244,160,69
sw,KORAL-KICKS-SW-6610,Koral Kicks,#F2D1C3,242,209,195
sw,JOVIAL-SW-6611,Jovial,#F2B8A7,242,184,167
sw,RAVISHING-CORAL-SW-6612,Ravishing Coral,#E79580,231,149,128
sw,LEI-FLOWER-SW-6613,Lei Flower,#D87B6A,216,123,106
sw,QUITE-CORAL-SW-6614,Quite Coral,#C76356,199,99,86
sw,PEPPERY-SW-6615,Peppery,#B85444,184,84,68
sw,HABANERO-CHILE-SW-7589,Habanero Chile,#B8473D,184,71,61
sw,BLUSHING-SW-6617,Blushing,#F0D1C3,240,209,195
sw,COSMETIC-PEACH-SW-6618,Cosmetic Peach,#F3C1AB,243,193,171
sw,SOCKEYE-SW-6619,Sockeye,#E49780,228,151,128
sw,REJUVENATE-SW-6620,Rejuvenate,#DD7861,221,120,97
sw,EMOTIONAL-SW-6621,Emotional,#C65F47,198,95,71
sw,HEARTY-ORANGE-SW-6622,Hearty Orange,#B44B34,180,75,52
sw,CAYENNE-SW-6881,Cayenne,#C04D35,192,77,53
sw,PEACH-BLOSSOM-SW-6624,Peach Blossom,#F3D0BD,243,208,189
sw,CERTAIN-PEACH-SW-6625,Certain Peach,#F2BDA2,242,189,162
sw,SUNSET-SW-6626,Sunset,#E2946F,226,148,111
sw,EMBERGLOW-SW-6627,Emberglow,#D67C56,214,124,86
sw,ROBUST-ORANGE-SW-6628,Robust Orange,#C4633E,196,99,62
sw,JALAPENO-SW-6629,Jalapeño,#B1533C,177,83,60
sw,BRICK-PAVER-SW-7599,Brick Paver,#93402F,147,64,47
sw,NAIVE-PEACH-SW-6631,Naive Peach,#F3D3BF,243,211,191
sw,NEIGHBORLY-PEACH-SW-6632,Neighborly Peach,#F3C1A3,243,193,163
sw,INVENTIVE-ORANGE-SW-6633,Inventive Orange,#E89D6F,232,157,111
sw,COPPER-HARBOR-SW-6634,Copper Harbor,#D57E52,213,126,82
sw,DETERMINED-ORANGE-SW-6635,Determined Orange,#C56639,197,102,57
sw,HUSKY-ORANGE-SW-6636,Husky Orange,#BB613E,187,97,62
sw,RAUCOUS-ORANGE-SW-6883,Raucous Orange,#C35530,195,85,48
sw,FLATTERING-PEACH-SW-6638,Flattering Peach,#F4D3B3,244,211,179
sw,AVID-APRICOT-SW-6639,Avid Apricot,#F4C69F,244,198,159
sw,MELON-MELOSO-SW-9007,Melón Meloso,#F2B88C,242,184,140
sw,TANGERINE-SW-6640,Tangerine,#F2AC78,242,172,120
